1557,
1558,
1559,"select t1.delegate ,  t2.party from election as t1 join party as t2 on t1.party  =  t2.party_id"
1560,select t4.name from swimmer as t1 join record as t2 on t1.id  =  t2.swimmer_id join event as t3 on t2.event_id  =  t3.id join stadium as t4 on t4.id  =  t3.stadium_id where t1.nationality  =  'australia'
1561,select product_name from products where product_type_code  =  'hardware' order by product_price desc limit 1
1562,
1563,select count(*) from submission
1564,select count(*) from songs
1565,select count(*) from rating where stars  >  3
1566,"select name ,  operating_system from web_client_accelerator where connection != 'broadband'"
1567,
1568,select count(*) from park where state  =  'ny';
1569,"select employee_id ,  first_name ,  last_name ,  job_id from employees where salary  >  ( select max(salary) from employees where job_id  =  'pu_man' )"
1570,select avg(capacity) from stadium where opening_year  =  2005
1571,select t1.name from physician as t1 join trained_in as t2 on t1.employeeid  =  t2.physician join procedures as t3 on t3.code  =  t2.treatment where t3.cost  >  5000
1572,"select t1.customer_id ,  t1.customer_details from customers as t1 join customer_events as t2 on t1.customer_id  =  t2.customer_id group by t1.customer_id having count(*)  >=  3"
1573,
1574,
1575,"select aid ,  name from aircraft order by distance desc limit 1"
1576,select official_name from city where city_id not in (select host_city_id from farm_competition)
1577,select avg(enrollment) from school
1578,
1579,
1580,"select avg(age) ,  sex from student group by sex"
1581,select title from book where book_id not in (select book_id from publication)
1582,"select state_name from mountain where mountain_name  =  ""whitney"";"
1583,
1584,
1585,"select t1.name ,  t1.age ,  t1.job from person as t1 join personfriend as t2 on t1.name  =  t2.name where t2.friend =  'alice' and t2.year  =  (select max(year) from personfriend where friend =  'alice')"
1586,select classroom from list group by classroom order by count(*) desc limit 1
1587,
1588,select count(*) from university where school_id not in (select school_id from basketball_match)
1589,
1590,"select first_name ,  last_name from customers;"
1591,"select t1.owner from program as t1 join broadcast as t2 on t1.program_id  =  t2.program_id where t2.time_of_day  =  ""morning"" intersect select t1.owner from program as t1 join broadcast as t2 on t1.program_id  =  t2.program_id where t2.time_of_day  =  ""night"""
1592,"select distinct t1.age from student as t1 join voting_record as t2 on t1.stuid  =  t2.secretary_vote where t2.election_cycle  =  ""fall"""
1593,"select main_industry ,  count(*) from company group by main_industry order by sum(market_value) desc limit 1"
1594,select customer_id from customers except select customer_id from accounts
1595,
1596,select t1.cust_name from customer as t1 join loan as t2 on t1.cust_id  =  t2.cust_id where loan_type  =  'mortgages' intersect select t1.cust_name from customer as t1 join loan as t2 on t1.cust_id  =  t2.cust_id where loan_type  =  'auto'
1597,
1598,select t1.date_order_placed from orders as t1 join shipments as t2 on t1.order_id = t2.order_id where t2.shipment_tracking_number = 3452
1599,"select stu_gpa ,  stu_phone ,  stu_fname from student order by stu_gpa desc limit 5"
1600,select birth_country from player group by birth_country order by count(*) asc limit 3;
1601,
1602,select fname from student where city_code  =  'phl' and age between 20 and 25
1603,"select author from submission where college  =  ""florida"" or college  =  ""temple"""
1604,
1605,select count(distinct allergy) from allergy_type
1606,
1607,select t2.name from gymnast as t1 join people as t2 on t1.gymnast_id  =  t2.people_id order by t2.height asc
1608,select name from enzyme where product != 'heme'
1609,
1610,"select avg(t2.points) from club as t1 join player as t2 on t1.club_id  =  t2.club_id where t1.name  =  ""aib"""
1611,select t3.headquartered_city from store as t1 join store_district as t2 on t1.store_id  =  t2.store_id join district as t3 on t2.district_id  =  t3.district_id group by t3.headquartered_city order by count(*) desc limit 1
1612,select name from member where member_id not in (select member_id from membership_register_branch)
1613,select count(distinct transaction_type) from financial_transactions
1614,select t2.name from entrepreneur as t1 join people as t2 on t1.people_id  =  t2.people_id order by t2.weight desc limit 1
1615,"select t1.id ,  t1.name from stadium as t1 join game as t2 on t1.id  =  t2.stadium_id join injury_accident as t3 on t2.id  =  t3.game_id group by t1.id order by count(*) desc limit 1"
1616,
1617,select name from artist except select t2.name from album as t1 join artist as t2 on t1.artistid  =  t2.artistid
1618,"select t1.region_name ,  count(*) from region as t1 join affected_region as t2 on t1.region_id = t2.region_id group by t1.region_id"
1619,select avg(population) from county
1620,"select city_name from city where population  >  150000 and state_name in ( select traverse from river where river_name in ( select river_name from river where length  >  750 and traverse  =  ""virginia"" ) );"
1621,select t2.customer_name from mailshot_customers as t1 join customers as t2 on t1.customer_id  =  t2.customer_id where outcome_code  =  'order' group by t1.customer_id having count(*)  >=  2
1622,"select t3.house_number  ,  t1.name from restaurant as t1 join geographic as t2 on t1.city_name  =  t2.city_name join location as t3 on t1.id  =  t3.restaurant_id where t2.region  =  ""bay area"" and t1.food_type  =  ""french"";"
1623,select t2.decor from reservations as t1 join rooms as t2 on t1.room  =  t2.roomid group by t2.decor order by count(t2.decor) asc limit 1;
1624,"select t2.name from genres as t1 join tracks as t2 on t1.id = t2.genre_id where t1.name = ""rock"" or t1.name = ""jazz"""
1625,"select first_name ,  last_name ,  department_id from employees where salary in (select min(salary) from employees group by department_id)"
1626,select id from station where lat  >  37.4 except select station_id from status group by station_id having min(bikes_available)  <  7
1627,select avg(credit_score) from customer where cust_id in (select cust_id from loan)
1628,
1629,
1630,select avg(t1.age) from student as t1 join lives_in as t2 on t1.stuid  =  t2.stuid join dorm as t3 on t3.dormid  =  t2.dormid where t3.student_capacity  =  (select max(student_capacity) from dorm)
1631,select transaction_type from financial_transactions group by transaction_type order by sum(transaction_amount) desc limit 1
1632,
1633,"select distinct president_vote ,  vice_president_vote from voting_record"
1634,
1635,"select sum(enrollment) ,  affiliation from university group by affiliation"
1636,
1637,select accreditation_level from phone group by accreditation_level having count(*)  >  3
1638,"select t2.name ,  count(*) from flight as t1 join aircraft as t2 on t1.aid  =  t2.aid group by t1.aid"
1639,"select t2.hardware_model_name ,  t2.company_name from chip_model as t1 join phone as t2 on t1.model_name  =  t2.chip_model where t1.launch_year = 2002 or t1.ram_mib  >  32;"
1640,
1641,select problem_log_id from problem_log order by log_entry_date desc limit 1
1642,"select count ( * ) from restaurant as t1 join geographic as t2 on t1.city_name  =  t2.city_name where t2.county  =  ""yolo county"" and t1.food_type  =  ""italian"";"
1643,"select distinct position from match_season where college  =  ""ucla"" or college  =  ""duke"""
1644,select headquarters from companies group by headquarters having count(*)  >  2
1645,"select t2.author ,  count(distinct t1.workshop_id) from acceptance as t1 join submission as t2 on t1.submission_id  =  t2.submission_id group by t2.author"
1646,select state_name from state where area  =  ( select min ( area ) from state where state_name in ( select traverse from river where length  =  ( select max ( length ) from river ) ) ) and state_name in ( select traverse from river where length  =  ( select max ( length ) from river ) );
1647,select name from city order by name asc
1648,select count(t2.friend) from person as t1 join personfriend as t2 on t1.name  =  t2.name where t1.name  =  'dan'
1649,"select count(*) ,  gender from person where age  <  40 group by gender"
1650,"select title ,  rental_rate from film order by rental_rate desc limit 1"
1651,
1652,select distinct city_code from student
1653,
1654,select t1.dname from department as t1 join member_of as t2 on t1.dno  =  t2.dno group by t2.dno order by count(*) asc limit 1
1655,"select t2.balance ,  t3.balance from accounts as t1 join checking as t2 on t1.custid  =  t2.custid join savings as t3 on t1.custid  =  t3.custid where t1.name  =  'brown'"
1656,"select t1.driverid ,  t1.surname from drivers as t1 join laptimes as t2 on t1.driverid = t2.driverid order by t2.milliseconds desc limit 1"
1657,"select population / area from state where state_name  =  ""pennsylvania"";"
1658,"select t2.title from cast as t3 join actor as t1 on t3.aid  =  t1.aid join movie as t2 on t2.mid  =  t3.msid where t1.nationality  =  ""china"" group by t2.title order by count ( distinct t1.name  ) desc limit 1;"
1659,"select name ,  flag from ship where ship_id not in (select ship_id from captain where rank  =  'midshipman')"
1660,select location from party order by number_of_hosts desc limit 1
1661,"select school ,  location from university where affiliation  =  'public'"
1662,select count(distinct eid) from certificate
1663,select fname from student order by age desc
1664,select distinct product_size from products
1665,"select t1.country from artist as t1 join song as t2 on t1.artist_name  =  t2.artist_name where t1.gender  =  ""female"" and t2.languages  =  ""bangla"""
1666,"select company ,  investor from entrepreneur"
1667,select reign from wrestler group by reign order by count(*) desc limit 1
1668,"select t4.name from category as t2 join business as t1 on t2.business_id  =  t1.business_id join review as t3 on t3.business_id  =  t1.business_id join user as t4 on t4.user_id  =  t3.user_id where t2.category_name  =  ""restaurant"";"
1669,
1670,select team_name from basketball_match order by all_home desc
1671,"select count ( distinct t1.name ) from category as t2 join business as t1 on t2.business_id  =  t1.business_id where t1.state  =  ""texas"" and t2.category_name  =  ""restaurant"";"
1672,select t2.location from player as t1 join school as t2 on t1.school_id  =  t2.school_id group by t1.school_id having count(*)  >  1
1673,
1674,"select classroom ,  count(*) from list group by classroom"
1675,"select t1.name ,  t1.long ,  avg(t2.duration) from station as t1 join trip as t2 on t1.id  =  t2.start_station_id group by t2.start_station_id"
1676,
1677,"select location ,  count(*) from railway group by location"
1678,
1679,"select name from journalist where nationality  =  ""england"" or nationality  =  ""wales"""
1680,select payment_method_code from parties group by payment_method_code having count(*)  >  3
1681,"select state_name from city where city_name  =  ""springfield"";"
1682,"select avg(price_in_euros) ,  min(price_in_euros) from catalog_contents"
1683,"select distinct t1.name ,  t1.age from person as t1 join personfriend as t2 on t1.name  =  t2.name where t2.friend  =  'dan' or t2.friend  =  'alice'"
1684,
1685,select acc_percent from basketball_match order by acc_percent desc limit 1
1686,select country from market order by number_cities desc
1687,
1688,select count(*) from player where birth_country = 'usa' and bats  =  'r';
1689,
1690,select shop_name from shop order by open_year asc
1691,select name from people where people_id not in (select people_id from employment)
1692,"select name ,  job from person order by name"
1693,
1694,select city_name from city where state_name in ( select state_name from highlow where highest_elevation  =  ( select max ( highest_elevation ) from highlow ) );
1695,select count ( distinct traverse ) from river where length  =  ( select min ( distinct length ) from river );
1696,select distinct fname from student where fname like '%a%'
1697,select t1.purchase_details from purchases as t1 join transactions as t2 on t1.purchase_transaction_id  =  t2.transaction_id where t2.amount_of_transaction  >  10000
1698,
1699,select publisher from publication where price  >  10000000 intersect select publisher from publication where price  <  5000000
1700,select salary from salary where year  =  2001 order by salary desc limit 3;
1701,
1702,"select employee_id ,  max(end_date) from job_history group by employee_id"
1703,select t2.region_name from affected_region as t1 join region as t2 on t1.region_id  =  t2.region_id join storm as t3 on t1.storm_id  =  t3.storm_id where t3.number_deaths  >=  10
1704,select card_type_code from customers_cards group by card_type_code order by count(*) desc limit 1
1705,
1706,select count(distinct participant_id) from participants_in_events
1707,
1708,select count(*) from products where price >= 180
1709,"select nationality ,  count(*) from swimmer group by nationality having count(*)  >  1"
1710,
1711,select name from climber order by points desc
1712,select country from market order by country asc
1713,select t4.dept_name from class as t1 join enroll as t2 on t1.class_code  =  t2.class_code join course as t3 on t1.crs_code  =  t3.crs_code join department as t4 on t3.dept_code  =  t4.dept_code group by t3.dept_code order by count(*) desc limit 1
1714,"select avg(hs) ,  max(hs) ,  min(hs) from player"
1715,"select count(*) from club as t1 join member_of_club as t2 on t1.clubid  =  t2.clubid join student as t3 on t2.stuid  =  t3.stuid where t3.fname  =  ""tracy"" and t3.lname  =  ""kim"""
1716,select product_type_code from products where product_price  >  4500 intersect select product_type_code from products where product_price  <  3000
1717,"select t1.customer_name ,  t1.customer_phone from customers as t1 join mailshot_customers as t2 on t1.customer_id  =  t2.customer_id where t2.outcome_code  =  'no response'"
1718,select avg(price) from products where manufacturer  =  2
1719,select distinct grade from list where classroom  =  103
1720,select name from scientists except select t3.name from assignedto as t1 join projects as t2 on t1.project  =  t2.code join scientists as t3 on t1.scientist  =  t3.ssn where t2.hours  =  (select max(hours) from projects)
1721,
1722,select district_name from district where city_area  >  10 or city_population  >  100000
1723,"select avg(ticket_price) ,  min(ticket_price) ,  max(ticket_price) from exhibition where year  <  2009"
1724,select distinct publisher from book_club
1725,select avg(t1.salary) from salary as t1 join team as t2 on t1.team_id  =  t2.team_id_br where t2.name  = 'boston red stockings'
1726,"select count ( distinct t4.name ) from category as t2 join business as t1 on t2.business_id  =  t1.business_id join review as t3 on t3.business_id  =  t1.business_id join user as t4 on t4.user_id  =  t3.user_id where t1.city  =  ""dallas"" and t2.category_name  =  ""irish pub"";"
1727,
1728,"select max(product_price) ,  min(product_price) ,  product_type_code from products group by product_type_code order by product_type_code"
1729,select text from tweets where text like '%intern%'
1730,"select count(*) ,  affiliation from university where enrollment  >  20000 group by affiliation"
1731,"select count(*) ,  constructorid from constructorstandings group by constructorid"
1732,select t1.name from instructor as t1 join advisor as t2 on t1.id  =  t2.i_id group by t2.i_id having count(*)  >  1
1733,select email from user_profiles where name  =  'mary'
1734,select t1.pname from player as t1 join tryout as t2 on t1.pid  =  t2.pid where t2.decision  =  'yes' and t2.ppos  =  'striker'
1735,
1736,"select min(age) ,  avg(age) ,  max(age) from student"
1737,select country from stadium group by country order by count(*) desc limit 1
1738,"select t3.name ,  t2.name from membership_register_branch as t1 join branch as t2 on t1.branch_id  =  t2.branch_id join member as t3 on t1.member_id  =  t3.member_id order by t1.register_year"
1739,
1740,"select t2.balance ,  t3.balance ,  t1.name from accounts as t1 join checking as t2 on t1.custid  =  t2.custid join savings as t3 on t1.custid  =  t3.custid order by t2.balance + t3.balance desc"
1741,"select distinct t1.grape from grapes as t1 join wine as t2 on t1.grape  =  t2.grape where t1.color  =  ""white"" and t2.score  >  90"
1742,select t1.stu_fname from student as t1 join enroll as t2 on t1.stu_num  =  t2.stu_num join class as t3 on t2.class_code  =  t3.class_code where t3.crs_code  =  'acct-211' and t1.stu_lname like 's%'
1743,"select city ,  state from bank where bname  =  'morningside'"
1744,
1745,"select eid ,  salary from employee where name  =  'mark young'"
1746,"select t1.product_name from products as t1 join ref_product_categories as t2 on t1.product_category_code  =  t2.product_category_code join ref_colors as t3 on t1.color_code  =  t3.color_code where t3.color_description  =  ""white"" and t2.unit_of_measure != ""handful"""
1747,select avg(pages_per_minute_color) from product
1748,"select distinct year from competition where competition_type != ""tournament"""
1749,select company_name from phone group by company_name having count(*)  >  1;
1750,select t1.customer_name from customers as t1 join customer_orders as t2 on t1.customer_id  =  t2.customer_id where shipping_method_code  =  'fedex' and order_status_code  =  'paid'
1751,
1752,
1753,select t1.city from city as t1 join temperature as t2 on t1.city_id  =  t2.city_id where t2.mar  <  t2.jul or t2.mar  >  t2.oct
1754,select result from musical group by result order by count(*) desc limit 1
1755,select document_type_code from documents group by document_type_code having count(*)  >  2
1756,"select software_platform ,  count(*) from device group by software_platform"
1757,select t2.region_name from affected_region as t1 join region as t2 on t1.region_id  =  t2.region_id join storm as t3 on t1.storm_id  =  t3.storm_id order by t3.number_deaths desc limit 1
1758,
1759,"select avg(price) from lessons as t1 join staff as t2 on t1.staff_id = t2.staff_id where t2.first_name = ""janessa"" and t2.last_name = ""sawayn"";"
1760,select distinct name from wine where year  <  2000 or year  >  2010
1761,"select t2.fname ,  t2.lname from sportsinfo as t1 join student as t2 on t1.stuid  =  t2.stuid group by t1.stuid order by count(*) desc limit 1"
1762,select t2.delegate from county as t1 join election as t2 on t1.county_id  =  t2.district where t1.population  <  100000
1763,"select date ,  vote_percent from election"
1764,
1765,"select t2.genre from genre as t2 join classification as t1 on t2.gid  =  t1.gid join movie as t3 on t3.mid  =  t1.msid where t3.title  =  ""jurassic park"";"
1766,select title from course where dept_name  =  'statistics' except select title from course where dept_name  =  'psychology'
1767,select college from match_season group by college having count(*)  >=  2 order by college desc
1768,select count(*) from review
1769,"select rank ,  company ,  market_value from company where main_industry  =  'banking' order by sales_billion ,  profits_billion"
1770,
1771,
1772,select pname from player where ycard  =  'yes' order by hs desc
1773,
1774,select dept_name from department order by budget limit 1
1775,select count(*) from ship
1776,"select advisor ,  count(*) from student group by advisor"
1777,"select t1.name_first , t1.name_last from player as t1 join player_award as t2 where t2.year  =  1960 intersect select t1.name_first , t1.name_last from player as t1 join player_award as t2 where t2.year  =  1961"
1778,"select t3.title from tags as t2 join keyword as t1 on t2.kid  =  t1.id join movie as t3 on t2.msid  =  t3.mid where t1.keyword  =  ""nuclear weapons"";"
1779,
1780,"select t1.country_name from country as t1 join match_season as t2 on t1.country_id  =  t2.country where t2.position  =  ""forward"" intersect select t1.country_name from country as t1 join match_season as t2 on t1.country_id  =  t2.country where t2.position  =  ""defender"""
1781,select count(*) from student
1782,"select type ,  count(*) from operate_company group by type order by count(*) desc limit 1"
1783,select name from accounts order by name
1784,"select decor , avg(baseprice) ,  min(baseprice) from rooms group by decor;"
1785,"select t3.title from authors as t1 join authorship as t2 on t1.authid  =  t2.authid join papers as t3 on t2.paperid  =  t3.paperid where t1.fname  =  ""stephanie"" and t1.lname  =  ""weirich"""
1786,"select advisor from student where city_code  =  ""bal"""
1787,"select t1.product_name ,  t2.color_description ,  t1.product_description from products as t1 join ref_colors as t2 on t1.color_code  =  t2.color_code where product_category_code  =  ""herbs"""
1788,select t1.product_id from product_suppliers as t1 join products as t2 on t1.product_id  =  t2.product_id where t1.supplier_id  =  2 and t2.product_price  >  (select avg(product_price) from products)
1789,"select count(*) ,  t1.dormid from dorm as t1 join has_amenity as t2 on t1.dormid  =  t2.dormid where t1.student_capacity  >  100 group by t1.dormid"
1790,
1791,
1792,"select f_id from song where resolution  >  (select avg(resolution) from song where genre_is  =  ""modern"")"
1793,"select reign ,  days_held from wrestler"
1794,select origin from train group by origin having count(*)  >  1
1795,select hosts from farm_competition where theme !=  'aliens'
1796,"select sum ( t1.likes ) from user as t2 join tip as t1 on t2.user_id  =  t1.user_id where t2.name  =  ""niloofar"";"
1797,
1798,select team from player order by age desc limit 1
1799,"select name from company where sales_in_billion  >  200 order by sales_in_billion ,  profits_in_billion desc"
1800,select duration from actor order by age desc limit 1
1801,
1802,select major from student group by major having count(*)  <  3
1803,select sum(t2.hours) from assignedto as t1 join projects as t2 on t1.project  =  t2.code join scientists as t3 on t1.scientist  =  t3.ssn where t3.name  =  'michael rogers' or t3.name  =  'carol smith'
1804,
1805,"select count(*) ,  position from player where points  <  30 group by position"
1806,select count ( city_name ) from city;
1807,select sum ( area ) from state;
1808,"select traverse from river where length  =  ( select max ( length ) from river where traverse  =  ""texas"" );"
1809,"select border from border_info where state_name in ( select traverse from river where river_name  =  ""mississippi"" );"
1810,"select count ( traverse ) from river where river_name  =  ""missouri"";"
1811,select avg(age) from artist
1812,
1813,
1814,"select salary ,  manager_id from employees where manager_id != ""null"""
1815,select count(distinct state) from college where enr  <  (select avg(enr) from college)
1816,"select avg(budget_million) ,  max(budget_million) ,  min(budget_million) from movie where year  <  2000"
1817,"select avg(milliseconds) from genre as t1 join track as t2 on t1.genreid  =  t2.genreid where t1.name  =  ""latin"" or t1.name  =  ""pop"""
1818,select river_name from river where length  =  ( select min ( length ) from river );
1819,"select t1.id ,  t2.installation_date from trip as t1 join station as t2 on t1.end_station_id  =  t2.id"
1820,select official_name from city where city_id not in (select host_city_id from farm_competition)
1821,
1822,"select first_name ,  last_name from employees where department_id  =  70 or department_id  =  90"
1823,
1824,
1825,
1826,"select clublocation from club where clubname  =  ""tennis club"""
1827,"select birth_place ,  count(*) from people group by birth_place"
1828,
1829,"select distinct t1.customer_name from customers as t1 join customer_orders as t2 on t1.customer_id  =  t2.customer_id where t2.order_status_code  =  ""pending"" order by t2.customer_id"
1830,
1831,"select t1.wifi , t3.type from chip_model as t1 join phone as t2 on t1.model_name  =  t2.chip_model join screen_mode as t3 on t2.screen_mode = t3.graphics_mode where t2.hardware_model_name = ""lg-p760"";"
1832,"select count(*) ,  competition from match group by competition"
1833,
1834,
1835,"select t2.name ,  t2.age ,  t3.theme from journal_committee as t1 join editor as t2 on t1.editor_id  =  t2.editor_id join journal as t3 on t1.journal_id  =  t3.journal_id order by t3.theme asc"
1836,
1837,select document_name from documents group by document_type_code order by count(*) desc limit 3 intersect select document_name from documents group by document_structure_code order by count(*) desc limit 3
1838,
1839,"select population from state where state_name in ( select traverse from river where river_name  =  ""mississippi"" );"
1840,select name from races order by date desc limit 1
1841,
1842,select avg(money_requested) from entrepreneur
1843,
1844,select t2.shop_name from stock as t1 join shop as t2 on t1.shop_id  =  t2.shop_id group by t1.shop_id having count(*)  >  1
1845,select state_name from state where state_name not in ( select state_name from border_info );
1846,"select population from city where city_name  =  ( select capital from state where state_name  =  ""texas"" );"
1847,select rank from faculty group by rank order by count(*) asc limit 1
1848,select host from performance order by attendance asc
1849,
1850,select traverse from river;
1851,
1852,"select t2.customer_first_name ,  t2.customer_last_name ,  t2.customer_phone from customers_cards as t1 join customers as t2 on t1.customer_id  =  t2.customer_id where t1.card_number  =  ""4560596484842"""
1853,"select dname from department where division  =  ""as"" union select dname from department where division  =  ""en"" and building  =  ""neb"""
1854,"select t1.catalog_name ,  t1.date_of_publication from catalogs as t1 join catalog_structure as t2 on t1.catalog_id  =  t2.catalog_id where catalog_level_number  >  5"
1855,"select customer_email ,  customer_name from customers where payment_method  =  'visa'"
1856,select rid from rating except select rid from rating where stars  =  4
1857,"select max(t1.low_temperature) ,  avg(t1.precipitation) from weekly_weather as t1 join station as t2 on t1.station_id  =  t2.id where t2.network_name  =  ""amersham"""
1858,select count(*) from album
1859,select t2.address from store as t1 join address as t2 on t1.address_id  =  t2.address_id where store_id  =  1
1860,"select avg(unitprice) from genre as t1 join track as t2 on t1.genreid  =  t2.genreid where t1.name  =  ""jazz"""
1861,"select t2.lname ,  t2.fname from sportsinfo as t1 join student as t2 on t1.stuid  =  t2.stuid where t1.sportname  =  ""football"" or t1.sportname  =  ""lacrosse"""
1862,select distinct transaction_type from financial_transactions
1863,select cust_name from customer where acc_type  =  'saving' intersect select cust_name from customer where acc_type  =  'checking'
1864,"select t1.customer_name from customers as t1 join orders as t2 join order_items as t3 join products as t4 on t1.customer_id = t2.customer_id and t2.order_id = t3.order_id and t3.product_id = t4.product_id where t4.product_name = ""food"" group by t1.customer_id having count(*)  >=  1"
1865,select lowest_point from highlow where lowest_elevation  =  ( select min ( lowest_elevation ) from highlow );
1866,
1867,select count(*) from body_builder
1868,
1869,"select distinct t1.fname ,  t1.lname from authors as t1 join authorship as t2 on t1.authid  =  t2.authid join inst as t3 on t2.instid  =  t3.instid where t3.name  =  ""university of oxford"""
1870,"select max(level) from manager where country != ""australia	"""
1871,select title from course where course_id in (select t1.prereq_id from prereq as t1 join course as t2 on t1.course_id  =  t2.course_id where t2.title  =  'international finance')
1872,
1873,select type from school group by type having count(*)  =  2
1874,"select t1.first_name ,  t1.last_name from customers as t1 join invoices as t2 on t2.customer_id  =  t1.id order by t2.invoice_date desc limit 5;"
1875,select t1.name from genre as t1 join track as t2 on t1.genreid  =  t2.genreid group by t2.genreid order by count(*) desc limit 1
1876,"select count(*) ,  t1.name from medication as t1 join prescribes as t2 on t1.code = t2.medication group by t1.brand"
1877,select distinct classroom from list where grade  =  5
1878,
1879,select t2.name from rating as t1 join reviewer as t2 on t1.rid  =  t2.rid where t1.stars  =  3 intersect select t2.name from rating as t1 join reviewer as t2 on t1.rid  =  t2.rid where t1.stars  =  4
1880,"select distinct t3.name from authors as t1 join authorship as t2 on t1.authid  =  t2.authid join inst as t3 on t2.instid  =  t3.instid where t1.fname  =  ""katsuhiro"" and t1.lname  =  ""ueno"""
1881,
1882,select city from addresses where city not in ( select distinct t3.city from customers as t1 join customer_addresses as t2 on t1.customer_id  =  t2.customer_id join addresses as t3 on t2.address_id  =  t3.address_id)
1883,"select distinct t1.name ,  t1.age from person as t1 join personfriend as t2 on t1.name  =  t2.name where t2.friend  =  'dan' or t2.friend  =  'alice'"
1884,select headquarters from company order by sales_in_billion desc limit 1
1885,"select count(distinct t2.id) ,  count(distinct t3.id) ,  t3.dept_name from department as t1 join student as t2 on t1.dept_name  =  t2.dept_name join instructor as t3 on t1.dept_name  =  t3.dept_name group by t3.dept_name"
1886,"select t3.name ,  t2.date ,  t2.venue from debate_people as t1 join debate as t2 on t1.debate_id  =  t2.debate_id join people as t3 on t1.negative  =  t3.people_id order by t3.name asc"
1887,select avg(price) from wine where appelation not in (select t1.appelation from appellations as t1 join wine as t2 on t1.appelation  =  t2.appelation where t1.county  =  'sonoma')
1888,"select age ,  count(*) from editor group by age"
1889,select name from races order by date desc limit 1
1890,"select test_result ,  count(*) from student_tests_taken group by test_result order by count(*) desc"
1891,
1892,"select date_of_enrolment ,  date_of_completion from student_course_enrolment"
1893,select t3.name from repair_assignment as t1 join machine as t2 on t1.machine_id  =  t2.machine_id join technician as t3 on t1.technician_id  =  t3.technician_id order by t2.quality_rank
1894,
1895,select distinct t1.type from operate_company as t1 join flight as t2 on t1.id  =  t2.company_id where t2.velocity  <  200
1896,
1897,select name from player where points  >  (select avg(points) from player)
1898,"select t1.personal_name ,  t1.family_name ,  t2.author_id from course_authors_and_tutors as t1 join courses as t2 on t1.author_id  =  t2.author_id group by t2.author_id order by count(*) desc limit 1"
1899,"select count(distinct t1.clubname) from club as t1 join member_of_club as t2 on t1.clubid  =  t2.clubid join student as t3 on t2.stuid  =  t3.stuid where t3.fname  =  ""eric"" and t3.lname  =  ""tai"""
1900,"select police_force ,  count(*) from county_public_safety group by police_force"
1901,select service_name from services except select t1.service_name from services as t1 join party_services as t2 on t1.service_id  =  t2.service_id
1902,
1903,"select avg(age) from student where stuid in ( select t1.stuid from has_allergy as t1 join allergy_type as t2 on t1.allergy  =  t2.allergy where t2.allergytype  =  ""food"" intersect select t1.stuid from has_allergy as t1 join allergy_type as t2 on t1.allergy  =  t2.allergy where t2.allergytype  =  ""animal"")"
1904,
1905,select emp_fname from employee where emp_jobcode  =  'prof' except select t1.emp_fname from employee as t1 join class as t2 on t1.emp_num  =  t2.prof_num
1906,select distinct detention_type_code from detention
1907,select count(distinct source) from injury_accident
1908,"select t1.name ,  t1.city ,  t2.src_apid from airports as t1 join routes as t2 on t1.apid  =  t2.src_apid group by t2.src_apid order by count(*) desc limit 1"
1909,
1910,
1911,"select t2.hometown ,  count(*) from gymnast as t1 join people as t2 on t1.gymnast_id  =  t2.people_id group by t2.hometown"
1912,"select rid from reviewer where name  =  ""daniel lewis"""
1913,
1914,select state_name from city group by state_name order by sum ( population ) limit 1;
1915,
1916,"select name_first ,  name_last from player where death_year = '';"
1917,select avg(access_count) from documents
1918,select name from stadium order by capacity desc limit 1
1919,"select kids from reservations where firstname = ""roy"" and lastname  =  ""sweazy"";"
1920,select roomname from rooms where baseprice  <  160 and beds =  2 and decor  =  'modern';
1921,select avg(hours) from projects
1922,select t2.name from office_locations as t1 join buildings as t2 on t1.building_id  =  t2.id join companies as t3 on t1.company_id  =  t3.id group by t1.building_id having count(*)  >  1
1923,
1924,"select t1.name ,  t1.type from operate_company as t1 join flight as t2 on t1.id  =  t2.company_id"
1925,"select count(*) from genre as t1 join track as t2 on t1.genreid  =  t2.genreid where t1.name  =  ""rock"""
1926,
1927,select t1.total_points from gymnast as t1 join people as t2 on t1.gymnast_id  =  t2.people_id order by t2.age asc limit 1
1928,"select count(*) from has_allergy as t1 join student as t2 on t1.stuid  =  t2.stuid where t2.sex  =  ""f"" and t1.allergy  =  ""milk"" or t1.allergy  =  ""eggs"""
1929,"select t1.lname from authors as t1 join authorship as t2 on t1.authid  =  t2.authid join papers as t3 on t2.paperid  =  t3.paperid group by t1.fname ,  t1.lname order by count(*) desc limit 1"
1930,"select count(distinct t2.position) from club as t1 join member_of_club as t2 on t1.clubid  =  t2.clubid where t1.clubname  =  ""bootup baltimore"""
1931,select state_name from city where population  =  ( select max ( population ) from city );
1932,
1933,select origin from program order by origin
1934,"select highest_point from highlow where state_name in ( select border from border_info where state_name  =  ""mississippi"" );"
1935,"select t2.account_name ,  t1.account_id ,  count(*) from financial_transactions as t1 join accounts as t2 on t1.account_id  =  t2.account_id group by t1.account_id"
1936,"select t6.title from publication as t6 join journal as t4 on t6.jid  =  t4.jid join writes as t3 on t3.pid  =  t6.pid join writes as t5 on t5.pid  =  t6.pid join author as t1 on t5.aid  =  t1.aid join author as t2 on t3.aid  =  t2.aid where t2.name  =  ""h. v. jagadish"" and t1.name  =  ""yunyao li"" and t4.name  =  ""pvldb"";"
1937,
